CID,TRANSIENT_NAME,RA,DEC
1389400,DES16S1crh,42.001225,0.097882
1389401,DES16C3atu,52.246197,-27.241718
1389403,DES16C1ajd,55.387402,-27.185324
1389405,DES16C1bcj,54.603161,-27.914780
1389407,DES16C1aje,55.056107,-27.640286
1389408,DES16C1ajp,54.634857,-26.934164
1389410,DES16C1dgf,55.455948,-27.220165
1389413,DES16C1bck,53.127327,-26.994089
1389414,DES16C1atv,54.111130,-27.697767
1389418,DES16C3aor,52.128731,-27.292185
1389419,DES16C3ajh,52.218338,-27.300213
1389420,DES16C2ajq,53.441303,-29.037165
1389422,DES16C2gpz,53.629845,-29.753456
1389426,NULL,53.589108,-28.418741
1389429,DES16C2ajf,53.749645,-28.277803
1389446,DES16C3akw,52.936550,-27.209574
1390019,DES16E1aaz,7.884018,-42.666836
1390022,DES16E1agj,8.290953,-42.857388
1390025,DES16E2dgu,8.374066,-43.769550
1390027,DES16E1acq,7.417348,-43.653919
1390028,DES16E1abi,7.572696,-43.441746
1390030,DES16E1abb,7.890282,-42.989903
1390031,DES16E1abc,7.781632,-43.368996
1390032,DES16E2abd,9.832248,-43.879540
1390033,DES16E2gmm,9.966680,-44.949772
1390036,DES16E2bjr,10.222760,-43.462498
1390037,DES16E2dgv,10.246472,-43.405125
1390039,DES16E2abg,10.529033,-43.457272
1390047,DES16S1cfa,43.496227,-0.466633
1390048,DES16S1abs,42.498196,0.572892
1390051,NULL,43.110764,-0.686543
1390062,NULL,42.551365,0.811774
1390079,DES16C3abo,51.754303,-28.351402
1390080,DES16S2abq,40.430489,-0.632375
1390107,DES16S1abw,43.139568,-0.815474
1390110,DES16S1agi,43.138298,-0.178793
1390125,DES16C2acf,54.517040,-28.557089
1390129,DES16X1bti,33.431274,-4.864953
1390132,DES16X1abn,33.900440,-4.262230
1390140,DES16X1abp,35.150906,-5.206337
1390141,DES16X1bjs,35.174019,-5.106588
1390142,DES16C1dwj,54.126080,-27.837637
1390143,DES16X1dym,35.181820,-5.153406
1390147,DES16C1aos,53.735165,-26.307089
1390157,DES16C1abl,54.922176,-27.904978
1390159,NULL,33.669758,-4.851244
1390161,DES16C2ajo,54.537647,-29.299906
1390164,DES16C2ajl,54.298798,-28.942001
1390172,DES16C2fwl,54.456600,-28.848818
1390173,DES16C1ajm,53.543018,-27.570578
1390174,DES16C2cay,54.478771,-28.844904
1390177,DES16C2ajn,55.298164,-29.449167
1390183,DES16C1adh,53.141399,-27.020514
1390194,DES16C3ado,53.248268,-28.179092
1390195,DES16C3adt,53.360874,-28.287535
1390196,DES16C3acw,53.490555,-28.496206
1390198,DES16C3adn,51.604431,-27.745733
1390199,DES16C3adj,53.644211,-28.382883
1390200,DES16C3fpa,53.690064,-28.337872
1390203,DES16C3aot,53.206566,-27.567656
1390206,DES16C3adq,51.784233,-27.454247
1390209,DES16C3ads,51.688164,-28.109251
1390210,DES16C3adl,53.042187,-28.485449
1390211,DES16C3adk,53.334366,-28.572187
1390213,DES16C3gqa,51.823990,-28.443228
1390216,DES16C3hbj,51.910835,-28.444140
1390219,NULL,51.850418,-28.456080
1390224,DES16X2adm,35.188324,-5.929575
1390237,DES16X2aep,35.026074,-6.585822
1390239,DES16X2aev,35.098461,-6.682992
1390243,DES16X2aer,35.195786,-5.602616
1390244,DES16X2aeq,35.199760,-5.601449
1390248,DES16X2aes,36.296726,-6.596518
1390251,DES16X2amq,34.921326,-6.621495
1390252,DES16X2afb,35.010895,-5.935658
1390255,DES16X3aeu,36.246422,-5.551186
1390261,DES16E1cfb,7.710145,-42.669849
1390275,DES16E2agw,9.519111,-43.817379
1390276,DES16E2agy,9.519968,-43.804222
1390281,DES16E2bju,9.568590,-43.787193
1390282,DES16E2agl,9.569909,-43.821629
1390283,DES16E2agk,9.581934,-43.815331
1390284,DES16E2ahe,8.968859,-44.265862
1390286,DES16E2dyn,9.610567,-43.802101
1390287,DES16E2agm,9.617810,-43.821816
1390288,DES16E2agx,9.630507,-43.806046
1390289,NULL,9.656041,-43.716381
1390290,DES16E2agn,9.698014,-43.796406
1390291,DES16E2bjt,9.729257,-43.817665
1390296,DES16S2agp,40.618164,-0.320199
1390297,DES16E2ago,10.350984,-43.462460
1390298,NULL,10.998465,-44.070068
1390299,DES16E2agq,10.989417,-44.002365
1390302,DES16E2aha,8.449755,-44.575104
1390305,DES16X1dkv,34.206543,-4.254533
1390310,DES16E2agr,8.190505,-43.843220
1390318,DES16E2cfc,10.501132,-44.073776
1390319,DES16E2con,10.538480,-44.053520
1390343,DES16X3ags,36.001148,-4.493878
1390345,DES16X3azt,35.657501,-4.281232
1390347,DES16S1agu,42.837677,0.796944
1390353,NULL,43.456268,0.100066
1390365,NULL,43.537140,-0.279200
1390366,NULL,43.274815,-0.503117
1390381,NULL,53.370846,-28.287504
1390387,DES16C1ajr,54.684830,-27.813883
1390393,DES16C1aou,54.992596,-26.684994
1390394,DES16C1euo,54.240307,-26.481741
1390395,DES16C1ajs,54.271526,-26.467648
1390396,DES16C1bcl,54.311565,-26.470875
1390399,DES16C1akb,54.430576,-26.478737
1390401,DES16C1bcn,54.376289,-26.495928
1390406,DES16C3bxx,53.819389,-28.250383
1390407,DES16C3bco,53.862042,-28.250097
1390408,DES16C3fwm,53.097405,-28.120789
1390409,DES16C2ajt,54.733421,-29.202848
1390410,DES16C2atw,55.142937,-28.439154
1390412,DES16C2efu,53.578312,-29.545437
1390413,DES16C2aju,54.528225,-28.413628
1390414,DES16C2ajv,54.113293,-28.357018
1390415,DES16C2akc,54.658600,-29.360546
1390417,DES16C2aka,54.551445,-30.010578
1390421,DES16C2ajw,54.877003,-29.278462
1390422,DES16C2eqf,53.539822,-28.620932
1390423,DES16E1akx,7.782540,-43.261635
1390434,DES16C3bcm,52.044323,-28.907288
1390439,DES16C3arp,53.474869,-28.163815
1391027,DES16E1acr,8.774177,-43.197807
1391029,DES16E1ahc,7.154473,-42.437492
1391030,DES16E1agt,8.172565,-42.117363
1391033,NULL,10.065414,-44.940830
1391034,DES16E2agv,9.583674,-43.796551
1391036,DES16E2aca,10.443626,-44.060829
1391037,DES16E2act,10.516044,-44.015263
1391038,DES16E2abz,9.639380,-43.804737
1391040,DES16E2aco,9.651251,-43.775112
1391042,DES16E2dba,8.587356,-44.401169
1391043,DES16E2btj,10.324907,-44.284329
1391045,DES16E2amr,8.379443,-44.449856
1391046,NULL,8.226753,-44.120380
1391049,DES16E2gcb,8.342261,-44.136478
1391050,DES16E2cfd,8.370820,-44.111237
1391053,DES16X3abr,36.149174,-5.278230
1391056,DES16X3acc,35.838333,-4.066620
1391057,DES16X3ams,36.294117,-4.137827
1391062,DES16S1aov,41.916340,0.072273
1391072,DES16S1bxy,43.345188,0.300938
1391075,DES16S2abu,40.493599,-0.842911
1391076,DES16S2bct,41.731972,-0.446234
1391080,NULL,41.746788,-0.510289
1391084,DES16S2abv,40.828774,-0.108871
1391087,DES16S2aci,40.333378,-1.026744
1391098,DES16S2efv,41.182785,-1.297651
1391113,DES16S2abx,41.043636,-0.418052
1391116,DES16C3acu,51.783669,-28.698374
1391119,DES16S2ahi,40.554421,-1.163982
1391120,DES16C3acj,52.117714,-28.513868
1391121,DES16C3aby,53.243229,-28.544277
1391125,DES16C3acb,52.187454,-28.669811
1391127,DES16C3ace,51.491512,-28.232180
1391129,DES16C2acd,53.893486,-29.365645
1391134,DES16X1acm,34.308659,-4.097366
1391148,DES16X1acv,34.418152,-5.495966
1391156,DES16X1btk,35.236710,-4.556362
1391172,DES16C2agz,54.461292,-28.302723
1391175,DES16X1acg,34.650162,-4.415023
1391181,NULL,34.857472,-4.396971
1391182,DES16X1ach,34.934628,-4.396366
1391183,DES16X1acs,34.907021,-4.394938
1391186,DES16X1ack,34.911755,-4.404596
1391189,DES16X1acl,34.310795,-4.946968
1391190,DES16C2ake,53.279915,-29.460365
1391191,DES16C2ajy,55.190460,-29.148699
1391196,DES16C1ajx,53.668980,-26.843046
1391198,DES16C2ajz,54.077259,-29.240576
1391202,DES16C2acp,53.659496,-28.722090
1391212,DES16C3aow,52.280247,-28.279478
1391221,DES16C3adv,51.927151,-27.834860
1391226,DES16X2bcp,35.724419,-6.701259
1392022,DES16C3adu,52.866371,-28.136555
1392026,DES16C3azu,52.540283,-27.520422
1392029,DES16C3akz,53.008011,-27.784145
1392034,DES16X2aex,36.027161,-5.963509
1392047,DES16X2aew,36.222988,-6.321879
1392054,NULL,35.195175,-5.741613
1392058,DES16X2ein,35.779129,-7.112790
1392060,DES16X3aff,35.998779,-4.374212
1392067,DES16X1ahb,35.325680,-5.104294
1392074,DES16S2cej,41.840538,-1.308644
1392077,DES16S2ahl,40.940659,-1.295944
1392089,DES16S2ahd,40.138107,-1.023814
1392097,DES16X1bjv,33.730511,-4.880273
1392103,DES16X1aox,34.306770,-4.096738
1392105,DES16X1dyp,34.654942,-5.673477
1392106,DES16X1cjy,33.869892,-5.010172
1392108,DES16S2cvv,41.838017,-0.532081
1392114,DES16S2ahm,41.025600,-0.153970
1392116,DES16S2ahp,40.435383,-1.579202
1392117,DES16S2ahn,40.585426,-1.600405
1392125,DES16X1eup,33.599953,-5.403184
1392129,DES16X1dyo,33.736958,-5.408837
1392131,DES16X1atx,33.808056,-5.393103
1392133,DES16X1bub,33.833538,-5.395278
1392134,DES16X1ahf,33.786831,-5.376141
1392137,DES16X3ahk,36.608933,-4.400945
1392138,DES16X3ahg,36.125397,-4.774492
1392139,DES16S1aho,42.088406,-0.189376
1392144,DES16S1dwk,43.739136,0.431979
1392154,DES16S1dni,41.759625,0.009086
1392169,DES16S1ahh,42.806217,0.803865
1392182,DES16S1ahs,41.740887,-0.141569
1392184,NULL,55.466396,-27.232285
1392187,DES16C1akf,54.440506,-27.908791
1392190,DES16C1akg,53.894787,-26.835693
1392191,DES16C3aky,53.169895,-28.836943
1392192,DES16C3cvw,53.527626,-28.725821
1392197,DES16C2akd,53.767639,-29.225586
1392206,DES16C3ala,52.326817,-28.449356
1392207,NULL,52.025925,-28.857708
1392209,DES16C3alb,52.874580,-28.510502
1392212,DES16E2ciu,10.545921,-44.119289
1392215,NULL,10.560848,-44.146698
1392216,DES16E2all,9.727251,-43.350330
1392220,DES16E2alj,8.856309,-43.322784
1392221,DES16E2alk,8.856866,-43.322094
1392222,DES16E2ana,10.131983,-44.450775
1392224,NULL,10.131195,-43.512692
1392225,DES16E2and,9.770849,-43.842384
1392228,NULL,9.812153,-43.086224
1392231,DES16E2atz,9.936077,-43.165501
1392232,DES16E2amt,9.955775,-43.842003
1392244,DES16E1amu,7.999748,-42.548431
1392249,DES16X3amv,36.052551,-5.337583
1392251,DES16X2anc,35.788536,-6.277617
1392253,DES16X2cri,35.023579,-6.612017
1392260,DES16X2bcq,35.485413,-6.474865
1392279,DES16X3azv,36.700550,-4.950264
1392280,DES16X3emw,37.080330,-4.787927
1392282,DES16X3azw,37.341969,-4.783280
1392284,DES16X2amw,34.768448,-6.895765
1392286,DES16X2anb,35.099552,-6.987425
1392287,DES16X3amy,36.119503,-5.239577
1392290,DES16X3amx,36.664543,-3.893757
1392292,DES16C2aty,55.500889,-29.095924
1392293,DES16C2apm,54.632595,-28.254517
1392299,DES16X1apc,35.550739,-4.944373
1392303,DES16C2aoy,55.151119,-29.725927
1392306,DES16C2aoz,55.165051,-29.262924
1392308,DES16S2apg,40.651058,-1.635799
1392315,DES16S2gqb,40.971027,-1.278381
1392317,NULL,41.158855,-1.167533
1392329,DES16S2bcr,40.743046,-1.129224
1392337,DES16X3apd,37.020008,-4.915849
1392364,DES16S1apa,42.262482,-0.187210
1392367,DES16S1aub,42.444828,0.437807
1392379,DES16S1apb,43.286411,-0.809138
1392386,DES16S1css,42.802998,-0.287589
1392388,DES16S1ape,42.351288,0.669732
1392389,DES16S1aph,42.353313,0.804784
1392390,DES16S1api,42.357132,0.806827
1392399,DES16C1caz,53.893040,-27.904631
1392400,DES16C1aua,54.931809,-26.412487
1392402,DES16C1cba,54.036709,-28.030111
1392403,DES16C1apk,53.654614,-26.535826
1392414,DES16X1ars,33.706749,-4.287373
1392419,DES16X1fdb,34.962631,-4.845281
1392421,DES16X1cff,34.965088,-4.845907
1392422,DES16X1cfe,34.997726,-4.862786
1392423,DES16X1aru,33.992310,-4.421344
1392425,DES16X1buc,33.979061,-4.117928
1392427,DES16X1arq,34.944733,-5.105904
1392434,DES16C2arr,53.217091,-29.400675
1392437,DES16C2auc,54.086086,-28.112745
1393022,DES16C3adx,53.066464,-28.695190
1393025,DES16X2ady,35.054939,-6.467720
1394032,DES16X2gdl,35.542126,-7.155320
1394039,DES16X2cdk,35.014221,-6.792920
1394047,DES16X2afa,35.032417,-7.038599
1394061,DES16X3egv,36.106560,-5.388117
1394063,DES16E1ahj,7.247809,-42.197525
1394075,DES16X1aic,34.885384,-4.625359
1394076,NULL,9.383201,-43.946190
1394090,DES16E2eio,9.546981,-43.795666
1394093,DES16X1art,34.140762,-4.629733
1394094,NULL,9.708890,-43.819222
1394101,DES16S2ahq,41.069229,-1.774754
1394104,DES16X1dkw,33.827274,-5.127991
1394107,DES16E2bcs,8.679968,-43.327461
1394148,DES16X1apl,34.944302,-5.105576
1394150,DES16X3ahz,36.028164,-4.157510
1394152,DES16X3amz,36.046028,-3.691732
1394153,NULL,36.436241,-5.290936
1394174,DES16S1ahu,43.464397,0.509796
1394176,DES16S1ahy,43.312801,0.054185
1394181,DES16S1gqc,42.221508,-0.714884
1394182,DES16S1fpb,42.224636,-0.778864
1394197,DES16C3coo,52.142006,-27.593283
1394200,DES16C3bya,52.369316,-27.505711
1395019,DES16X2aey,36.739910,-6.539495
1395020,DES16X2afg,36.252762,-6.170940
1395022,DES16X2afd,36.193134,-5.621363
1395029,DES16X2aez,35.160549,-5.743797
1395052,DES16X3aii,36.371975,-5.161814
1395054,DES16E1bjw,6.714745,-43.340717
1395056,DES16E1ftf,6.606658,-42.963753
1395057,DES16E1bxz,8.859918,-42.688358
1395061,NULL,10.254156,-44.807644
1395070,DES16X1arv,33.849510,-5.434624
1395075,NULL,42.181656,-1.110875
1395081,DES16S2ahx,40.583679,-0.196091
1395090,NULL,9.484549,-43.330238
1395091,DES16E2ane,10.201945,-43.489101
1395092,DES16E2byb,10.212536,-43.482025
1395093,DES16E2bcu,10.251885,-43.473824
1395095,DES16S2aih,41.525806,-0.101478
1395098,DES16S2aij,41.642170,-1.965539
1395109,DES16S2gxz,40.850292,-0.632744
1395118,DES16S2cvx,41.609562,-1.188379
1395137,NULL,8.759288,-43.866818
1395147,DES16X3ahr,36.712872,-5.430403
1395152,DES16X3aht,36.456532,-4.258844
1395154,DES16X3aim,36.802517,-5.430484
1395157,DES16X3ain,36.999413,-4.071622
1395159,DES16X3aio,37.148346,-4.051857
1395160,DES16S1ahv,43.580723,-0.077647
1395178,DES16S1ahw,41.991253,0.413438
1395180,DES16S1egw,43.536808,0.016232
1395185,NULL,43.192997,-0.092583
1396023,DES16X2cdl,35.483879,-7.380108
1396025,DES16X2gjx,35.427555,-7.344666
1396029,DES16X2afc,35.187210,-6.824890
1396040,DES16X2cop,36.192535,-5.739897
1396041,NULL,35.704559,-4.739352
1396044,DES16X3afe,35.967484,-4.626392
1396045,DES16X3afh,35.946693,-4.616964
1396048,DES16X3cvy,35.934750,-4.877039
1396052,DES16E1ais,8.499194,-43.853569
1396057,NULL,8.753449,-42.478756
1396063,DES16S2aif,40.709415,-1.236657
1396064,DES16E1edl,8.305520,-43.514210
1396077,DES16E2aib,8.846705,-43.515167
1396078,DES16E2aid,8.846213,-43.515511
1396079,DES16E2aip,9.083677,-43.657253
1396082,DES16E2coq,9.005060,-44.350708
1396085,DES16E2air,9.275224,-43.022595
1396087,DES16E2aie,9.273103,-43.025078
1396091,DES16S2eiq,40.365479,-0.754661
1396097,DES16S2eir,41.397965,-0.680441
1396105,NULL,35.125000,-4.701035
1396120,DES16X1apn,34.005001,-4.257545
1396125,DES16S2eqg,41.650974,-0.861175
1396126,DES16S2eip,41.585175,-0.847637
1396127,DES16E2aig,9.069169,-44.736866
1396128,DES16E2ail,9.381727,-44.687317
1396160,NULL,42.481636,-0.149638
1396161,DES16S1aik,42.503563,-0.155968
1396183,DES16C3apo,51.646771,-28.454102
1396186,DES16C1bmy,54.075565,-26.567406
1396188,DES16C1ako,54.264248,-27.182528
1396192,DES16C1czw,53.754982,-27.564993
1396197,DES16C1app,54.980301,-26.936024
1396198,DES16C3akp,52.574135,-28.190405
1396209,DES16C2eqh,53.725056,-28.734270
1396210,DES16C2fwn,53.761204,-28.731279
1396212,DES16E1ale,7.049889,-42.198914
1396213,DES16E1ald,7.248931,-42.204044
1396214,DES16E1eis,7.112840,-42.625568
1397018,DES16C1bmz,54.120712,-27.886110
1397020,DES16C1akq,54.575394,-27.404638
1397025,DES16C1aud,53.912609,-27.290613
1397026,DES16C1bcw,54.876923,-26.328896
1397027,DES16C3gfn,53.566780,-27.730597
1397029,DES16C1apr,54.639954,-27.672735
1397032,DES16C1dgg,54.665745,-27.003378
1397033,DES16C3apt,51.627678,-27.653076
1397036,DES16C2cvz,53.967594,-29.769228
1397039,DES16C2aps,54.655613,-29.900181
1397040,DES16C2akn,53.950848,-28.733789
1397042,DES16C2akh,54.230957,-28.685997
1397046,DES16C2bcv,54.180054,-29.783268
1397049,DES16E1alc,7.248213,-42.198132
1398018,DES16C1aki,54.524426,-27.618069
1398023,DES16C1akt,54.080399,-26.850113
1398028,DES16C1akk,53.854664,-26.350958
1398033,DES16C3eqi,51.947453,-28.484379
1398035,DES16C2akm,54.614052,-29.692421
1398038,NULL,54.353653,-29.271652
1398039,DES16C2aks,54.547497,-29.189581
1398043,DES16C2akl,55.134945,-28.671795
1398045,DES16E1alg,9.338270,-43.015663
1398046,NULL,7.248855,-43.384743
1399018,DES16C3edm,52.543846,-28.694998
1399026,DES16C3apu,51.957672,-27.925274
1399027,DES16C3alh,53.600143,-27.811726
1399032,DES16C3alf,52.784676,-28.343399
1400026,DES16C3arw,53.279018,-27.301901
1401017,DES16E2aln,9.090664,-43.189442
1402017,DES16E2alp,8.446134,-43.487442
1402018,NULL,9.303326,-44.388176
1402021,NULL,9.274164,-43.164093
1402026,DES16E2byc,9.179310,-44.677147
1402030,DES16E2anj,10.991434,-44.003498
1402031,DES16E2anz,8.426459,-44.096779
1402033,DES16E2bdg,10.163671,-43.413849
1402036,NULL,10.321442,-43.442532
1402039,DES16E1anq,9.340882,-43.014599
1402043,NULL,8.257747,-42.622158
1402050,DES16X2anf,34.743935,-6.636690
1402065,NULL,36.360695,-6.463519
1402067,NULL,35.844379,-6.050747
1402068,DES16X2dkx,35.099510,-5.743971
1402070,DES16X2dyq,35.109303,-5.743974
1402075,DES16X3anh,35.969975,-5.102362
1402076,DES16X3anu,36.740185,-4.144922
1402078,DES16X3ang,35.929569,-3.995045
1402080,DES16X2anv,36.201805,-6.540740
1402088,DES16X3cfg,35.598820,-4.197117
1402093,DES16C2bcx,53.579651,-28.278156
1402098,DES16C2apy,53.740433,-28.414028
1402100,DES16C2auf,53.743103,-28.277784
1402101,DES16C2arx,53.733738,-28.605213
1402103,DES16C2aue,53.931461,-28.280428
1402105,DES16X1apv,34.307377,-4.097184
1402106,DES16C2apx,53.588326,-28.691206
1402107,DES16C2apw,53.732605,-28.604527
1402110,DES16X1aqb,34.484913,-5.248331
1402111,NULL,34.615364,-4.626502
1402113,NULL,40.720913,-0.507793
1402149,DES16S1bna,41.992847,0.032496
1402154,DES16S1cwa,43.162239,0.187894
1402160,DES16S1aqa,43.582516,-0.150664
1402164,NULL,41.822556,0.031541
1402166,DES16S1aqc,41.975060,0.022890
1402175,NULL,54.754108,-27.257202
1403020,DES16E2alo,9.055580,-43.186474
1403026,DES16E2gvr,9.602096,-44.790318
1403028,DES16E2gcc,9.117969,-43.687450
1403033,DES16E2ani,10.065434,-44.450253
1403037,DES16E2anw,9.275035,-43.024036
1403038,NULL,9.272258,-43.164181
1403042,DES16X3bcy,36.389572,-4.234341
1403056,DES16X2fdc,35.317139,-7.108165
1403058,NULL,36.387348,-6.303438
1403065,DES16X2cwb,35.764828,-5.965952
1403066,DES16X2bud,34.779400,-6.208040
1403067,NULL,35.772232,-7.081795
1403068,DES16X2aoa,35.942841,-7.086431
1404024,DES16E2eqj,9.921174,-44.131752
1405019,DES16E2alm,10.990719,-44.000790
1406023,DES16E2gcd,10.373993,-43.859535
1406024,DES16E2anl,9.481825,-44.476986
1406025,DES16E2aug,8.857526,-43.323368
1406028,DES16E1ank,8.861598,-43.187023
1406029,DES16E2auh,8.861883,-43.188664
1406034,NULL,9.947226,-44.670857
1406038,DES16E2anm,10.561788,-44.145157
1406040,DES16E1anx,7.854475,-43.489193
1406043,DES16E1ano,7.246232,-42.199554
1406048,DES16E1aoc,7.968900,-42.811695
1406051,DES16X3any,36.736866,-4.987074
1406052,DES16X3cor,35.837364,-4.056477
1406056,DES16X2bue,34.937523,-6.968963
1406075,DES16X2fdd,36.327194,-5.877794
1406076,DES16X2aok,35.047302,-6.866878
1406078,DES16X2ann,36.414597,-5.851993
1406090,DES16X2dky,35.318283,-6.869045
1406091,DES16X2cwc,35.312695,-6.788250
1406092,DES16X3aqd,36.199543,-4.780569
1406100,DES16X3aob,36.078522,-5.046043
1406102,DES16X2anr,35.743958,-6.300807
1406103,DES16X2ans,35.445126,-5.689463
1406104,DES16X3azy,36.141598,-4.389860
1406106,NULL,36.367344,-5.332882
1406108,DES16X3azx,36.324040,-4.145336
1407017,DES16E2ant,9.547069,-43.596291
1407019,DES16E2aui,9.268545,-44.008347
1407023,DES16E2auk,10.154037,-44.171597
1407024,DES16E2gvs,10.143824,-44.936565
1407025,NULL,8.260952,-43.800255
1407027,NULL,10.098041,-43.941086
1407028,DES16E2byd,10.092494,-44.974106
1407036,NULL,8.214643,-44.307106
1407043,DES16E1aoe,7.362418,-43.035183
1407044,DES16E1aof,9.340413,-43.015835
1407050,DES16E1aum,8.737175,-42.834843
1407059,DES16X2dyr,36.296791,-6.597202
1407072,DES16X2bcz,35.527672,-6.388546
1407075,DES16X2auj,35.762180,-5.829732
1407076,NULL,35.924789,-6.456034
1407084,DES16X2bda,36.046421,-6.032317
1407089,DES16X2cos,35.264343,-7.386848
1407093,DES16X3azz,36.786037,-5.127923
1407098,DES16X3bdb,35.801727,-4.177302
1407099,DES16X3aqe,35.634174,-5.076190
1408019,DES16E2aun,9.089280,-43.190132
1408021,DES16E2auo,8.444791,-43.488045
1408023,DES16E2aog,8.647591,-43.839794
1408024,DES16E2aoh,9.682738,-43.486713
1408026,NULL,10.161286,-43.374958
1408030,NULL,9.275010,-43.024590
1408031,DES16E2bdc,10.267684,-43.349648
1408032,DES16E2aod,10.418479,-43.351265
1408034,DES16E2ckc,8.904060,-44.053825
1408035,DES16E2aul,10.380025,-44.171425
1408039,DES16E1aoj,7.466065,-42.202282
1408045,DES16X3cjz,36.307716,-4.756828
1408046,DES16X3cka,35.659401,-4.300861
1408051,NULL,34.906757,-5.877164
1408062,NULL,34.780640,-6.865798
1408064,NULL,34.890427,-6.772844
1408068,DES16X3baa,36.392426,-4.371384
1408074,DES16X3aoi,35.548664,-5.082087
1408085,DES16X3bnb,35.782764,-4.873786
1409017,DES16C2arz,54.258228,-29.566759
1409018,DES16C2ary,53.725315,-28.577566
1409024,DES16C2asb,54.081905,-29.097942
1409029,DES16X1ari,35.240974,-5.572364
1409032,DES16X1aqf,34.009232,-4.119290
1409036,DES16C2aup,54.653973,-29.476830
1409038,DES16C2aqg,53.523586,-29.368067
1409066,DES16S2aqm,40.710411,-0.480755
1409067,DES16X3aqh,35.993385,-3.959004
1409088,NULL,51.653378,-28.547356
1409089,DES16C3aqi,53.142910,-28.121794
1409100,DES16S1aqj,43.602871,-0.344191
1409105,DES16S1aql,42.648590,-0.974174
1409108,DES16S1aqk,43.739071,-0.184086
1409111,DES16S1aqq,42.806011,-0.482561
1409115,DES16C1aqn,54.317856,-26.464768
1409116,DES16C1cst,54.337170,-26.504217
1409118,DES16C1bdd,54.356037,-26.499119
1409119,DES16C1bnc,54.415310,-26.512533
1409126,NULL,51.912731,-28.481129
1409129,DES16C3bab,52.385895,-27.472719
1410017,DES16C2aqp,53.930176,-28.745850
1410020,DES16C2asc,55.152691,-29.726288
1410022,DES16C2asf,53.401798,-28.442335
1410027,DES16C2asa,55.165211,-28.905567
1410044,DES16C2aqt,53.400600,-28.442179
1410046,DES16C2aqo,53.724289,-28.577150
1410050,DES16X1ase,34.010696,-4.120762
1410075,DES16X3eqk,36.030857,-5.414511
1410077,DES16X3aqr,36.921642,-4.072499
1410078,DES16X3ckb,37.000248,-4.071617
1410079,DES16X3dys,36.047138,-3.770378
1410080,DES16S1aqw,43.116139,0.178035
1410101,DES16C3cwd,51.609150,-27.621660
1410104,DES16C3bye,51.660793,-27.679028
1410105,DES16C3arl,52.294968,-28.611836
1410111,DES16C3arb,52.457954,-27.266859
1410121,DES16S1aqs,42.287666,-0.380908
1410136,DES16C1bde,54.301399,-26.758314
1410141,NULL,54.088657,-26.138025
1410144,DES16C3aqz,53.237038,-27.947123
1411018,DES16C2ast,54.464024,-29.100693
1411033,DES16C2dps,54.475494,-29.703272
1411040,DES16C2ara,53.739204,-28.413727
