CID	FLAG
1878727 0
1776329 16
1776397 0
1812031 0
1835022 16
1876166 16
1876168 16
1878498 16
1878690 16
1878712 0
1878714 0
1878756 16
1773108 16
1773130 16
1773133 16
1776372 16
1778025 16
1778026 16
1793029 16
1840020 0
1851174 16
1873050 16
1878522 16
1878149 16
1773227 0
1785078 16
1848212 16
1878348 16
1878650 0
1878700 0
1878741 16
1773229 16
1829044 0
1878265 16
1878282 0
1878750 0
1776378 16
1784049 0
1825047 16
1848254 0
1788028 0
1837083 16
1856068 0
1856069 16
1856071 16
1856072 0
1856073 16
1856076 0
1856079 0
1876197 0
1878530 0
1878562 16
1878570 16
1878571 0
1878574 0
1878578 0
1776361 0
1812094 16
1842092 16
1842104 0
1842105 16
1842106 0
1863019 0
1863021 0
1863022 0
1863024 0
1863025 0
1863026 0
1863027 0
1863028 0
1812061 0
1812064 0
1812066 16
1835028 16
1878408 16
1878180 0
1878181 0
1878182 0
1878184 0
1773329 0
1850108 16
1878320 16
1878403 16
1878441 16
1878662 16
1773110 16
1812023 16
1848034 0
1848289 0
1848290 0
1848298 0
1878666 16
1791048 16
1773141 16
1825051 16
1854050 0
1854163 16
1868058 16
1878405 16
1878421 16
1878425 16
1878514 0
1829040 0
1835093 0
1878354 0
1878144 16
1878355 0
1878356 0
1878357 0
1878358 0
1878438 16
1773209 16
1773210 16
1851173 16
1851176 16
1868074 16
1773257 16
1778022 16
1878638 0
1878639 0
1773272 0
1778075 16
1854125 16
1854336 0
1854337 0
1854339 0
1871017 16
1873057 0
1873058 0
1878670 16
1812025 0
1812026 0
1812028 0
1848055 0
1878590 16
1878719 16
1878540 0
1785080 0
1785085 0
1785086 0
1785087 0
1785088 0
1848052 16
1848198 16
1848376 16
1863036 16
1863082 0
1863084 0
1878464 0
1878482 16
1878484 16
1773237 16
1773238 16
1878274 0
1791070 0
1848367 16
1856035 16
1863069 0
1863070 16
1878543 0
1848053 16
1848178 16
1851042 0
1878294 16
1871033 16
1878512 16
1878619 0
1776103 16
1829071 0
1829072 16
1851123 0
1878203 0
1876189 0
1876196 0
1878334 16
1878463 0
1842030 16
1842091 16
1871020 0
1773231 16
1776064 0
1776176 16
1818019 16
1854070 0
1878279 16
1773162 16
1778039 16
1778053 16
1812056 0
1848057 16
1851150 16
1856056 16
1860037 16
1878696 16
1835047 16
1840025 0
1840026 16
1840027 16
1848221 16
1848389 16
1878506 0
1878155 0
1878157 16
1878158 0
1878159 16
1878160 16
1773077 16
1791061 16
1848256 16
1863034 16
1863086 0
1878285 16
1878193 16
1878389 0
1776381 16
1791092 16
1835185 16
1878631 0
1878730 0
1784031 16
1848146 16
1854298 16
1860029 0
1873063 16
1848273 16
1878268 16
1776398 0
1784054 16
1860124 0
1863071 0
1863072 16
1871084 16
1878302 0
1878396 0
1878398 0
1878692 16
1878731 0
1878732 0
1793066 16
1793067 0
1851148 0
1854025 0
1854031 0
1854032 16
1854041 0
1863062 16
1878151 16
1878222 0
1878655 0
1784148 0
1848308 16
1878637 16
1878740 16
1878439 0
1878548 16
1878549 16
1878552 0
1773242 16
1793064 0
1878563 0
1878221 16
1878567 0
1773302 16
1835054 16
1848347 0
1851177 16
1854100 16
1856017 16
1860025 16
1860131 16
1873048 16
1878303 0
1878304 16
1878429 16
1878628 0
1878689 0
1773341 16
1829065 0
1878256 16
1860067 0
1860143 16
1871019 16
1871021 0
1776324 16
1878335 16
1878600 0
1878623 0
1848300 0
1878161 16
1773206 16
1782036 16
1829070 0
1878252 16
1878164 16
1878612 16
1813139 0
1859020 16
1878621 16
1776296 16
1791053 0
1800021 0
1848346 0
1878343 0
1878658 16
1776238 16
1791112 0
1791114 0
1863088 16
1878758 16
1812067 16
1848147 16
1848225 16
1878314 0
1878533 16
1878534 0
1878535 0
1878536 0
1878538 0
1878539 0
1776164 0
1812047 16
1848362 16
1851084 16
1854284 0
1860038 0
1860042 0
1860043 0
1863048 16
1878753 16
1878237 0
1878490 0
1878645 16
1813177 0
1848350 0
1851180 16
1878332 0
1878410 16
1878687 16
1835051 16
1835052 0
1878602 16
1878603 16
1878604 0
1878651 16
1773079 16
1848151 16
1848304 0
1856027 16
1871050 0
1878148 16
1773203 16
1851065 0
1878337 16
1878608 0
1878665 16
1835164 0
1848173 0
1851175 16
1871037 0
1871073 0
1878267 0
1878660 16
1848088 16
1851126 0
1851127 0
1878393 16
1878219 0
1878671 0
1878672 16
1878674 0
1878676 0
1878677 0
1878678 0
1851165 0
1851166 0
1878281 0
1878433 16
1878544 0
1878632 16
1773339 16
1773340 16
1776364 16
1776365 16
1791124 0
1813051 0
1813055 0
1842084 16
1850117 16
1876569 16
1876571 16
1876620 16
1876747 16
1835049 0
1848207 16
1862181 16
1872097 16
1876789 0
1773144 16
1782089 16
1850467 16
1850468 16
1850469 16
1850470 0
1862025 0
1862177 0
1862286 16
1862306 16
1864087 16
1867089 0
1867097 0
1876461 16
1876543 16
1876717 0
1876718 0
1782086 16
1784152 16
1850159 0
1867033 0
1876683 16
1876731 16
1791143 0
1837119 16
1850272 0
1850275 16
1850276 16
1850277 0
1850279 16
1850281 0
1850283 0
1850286 0
1862242 0
1867075 16
1876625 0
1773136 16
1773235 16
1784037 16
1791057 0
1848275 0
1850569 16
1876287 16
1876301 16
1876305 16
1876442 0
1876443 16
1876527 16
1876576 16
1876596 16
1876670 16
1876723 16
1776112 16
1784057 16
1848276 0
1848278 0
1773283 16
1848038 16
1862107 16
1862234 16
1862309 16
1864058 0
1872109 16
1876174 0
1876182 0
1776249 16
1804030 16
1812033 0
1812034 0
1850045 16
1862249 16
1864088 16
1876631 16
1776185 16
1835104 16
1862232 16
1862233 16
1872038 0
1872081 16
1876177 0
1876531 0
1876703 16
1829087 16
1862081 0
1876588 0
1876635 16
1835030 0
1864060 16
1876299 16
1876332 16
1876220 16
1876720 16
1861148 0
1838082 0
1785037 16
1862282 16
1864035 16
1872128 0
1867096 0
1876623 16
1876204 16
1876206 16
1848046 0
1857019 16
1862382 0
1876498 0
1876628 0
1812115 16
1773258 16
1835181 16
1835182 0
1848051 0
1850529 0
1876469 16
1876485 0
1876632 0
1773098 16
1813176 16
1829046 16
1850129 0
1850154 16
1862096 16
1862097 16
1862228 16
1862230 0
1862231 16
1872027 16
1872115 16
1876462 16
1876208 16
1837071 16
1851051 16
1850161 16
1850162 16
1862143 0
1862207 16
1876421 16
1879164 0
1879165 0
1879166 0
1879168 0
1876529 16
1776342 16
1850153 16
1850439 0
1850440 0
1862198 16
1862199 0
1862202 0
1876415 16
1793038 16
1876496 0
1876503 0
1876637 0
1773180 16
1850171 0
1862183 16
1876412 0
1876655 16
1778076 16
1778077 16
1784032 0
1784033 0
1851130 0
1850156 0
1862120 16
1862153 16
1862307 16
1864049 16
1872144 0
1876506 16
1876649 0
1776317 16
1862294 16
1876219 16
1876414 16
1876752 0
1776310 16
1791025 0
1862039 16
1876525 16
1876175 16
1880178 16
1876630 0
1876694 16
1876772 0
1773260 16
1785089 16
1795058 16
1812049 0
1812050 0
1812051 16
1867060 0
1872085 16
1876538 16
1773184 16
1773175 16
1773176 16
1773205 16
1776146 16
1862178 0
1862236 16
1862239 16
1862312 16
1862330 16
1864091 16
1872039 0
1876794 16
1876795 16
1862163 16
1872089 16
1872156 0
1876239 0
1876476 16
1876591 16
1876594 0
1876678 16
1876727 0
1876728 16
1813076 16
1837084 16
1851110 0
1862272 16
1862274 16
1862275 16
1862276 16
1864056 0
1864059 0
1876181 16
1876743 16
1812046 0
1864023 0
1872053 16
1876507 16
1876792 16
1791120 16
1850249 0
1862071 0
1864082 0
1782098 0
1812045 0
1812136 16
1812138 16
1835065 0
1850148 0
1850219 0
1850240 16
1850299 0
1850302 0
1876363 16
1862360 0
1785064 16
1850140 16
1850141 16
1850143 0
1862259 16
1876563 0
1876564 0
1876666 0
1876709 0
1785090 16
1785091 0
1785092 0
1864070 16
1864084 16
1872168 0
1876664 0
1773181 16
1776304 16
1784129 0
1784130 16
1784132 16
1842025 0
1862246 16
1867101 0
1842087 16
1848359 16
1850323 0
1850324 16
1850327 0
1850329 0
1862148 0
1862150 0
1862151 16
1850209 16
1876695 0
1862296 16
1862300 0
1876697 16
1812106 0
1850239 16
1862053 0
1876672 0
1829086 0
1850160 0
1850341 0
1867024 16
1876565 16
1876595 0
1876753 16
1850423 0
1850487 16
1862260 16
1876654 0
1876657 0
1850290 0
1864116 16
1862243 16
1776205 16
1848114 16
1862037 0
1862171 16
1876292 0
1876532 0
1876533 16
1776220 16
1776395 16
1791133 16
1813070 16
1848078 0
1848080 0
1848340 16
1850480 16
1862374 16
1876431 16
1876714 0
1876715 16
1876741 16
1782094 16
1829018 16
1848024 0
1848025 0
1850164 16
1850314 16
1850427 16
1862060 0
1862061 0
1862155 16
1862156 16
1862157 0
1862158 16
1862161 16
1862166 16
1864071 16
1872163 0
1872164 0
1876308 16
1773052 16
1776373 16
1784048 16
1785058 16
1793032 16
1829026 0
1850547 16
1862030 0
1862172 16
1862173 16
1864025 0
1864029 0
1864030 0
1864032 0
1776250 16
1778055 16
1813137 16
1872129 0
1872161 16
1876296 16
1876607 0
1876622 0
1848365 16
1850456 16
1872116 16
1876642 16
1850120 16
1862321 16
1872152 0
1876553 0
1876653 0
1791036 16
1851018 16
1862192 16
1862224 0
1862297 16
1864069 0
1864075 0
1876707 0
1773222 16
1784111 16
1840041 16
1864053 16
1872093 0
1872094 16
1876509 16
1776188 16
1864062 16
1872035 16
1812060 0
1782063 16
1862241 16
1876554 0
1876615 0
1876616 0
1848104 16
1848241 16
1851122 0
1850503 16
1864046 16
1791044 0
1791068 16
1835161 0
1835162 16
1850471 16
1862257 16
1864063 16
1876450 0
1876455 16
1876567 16
1876701 16
1778027 16
1778028 16
1784026 16
1825048 16
1867019 16
1876453 16
1864120 16
1872047 0
1876710 16
1876711 16
1773049 16
1784073 16
1784074 16
1784075 0
1812121 16
1848048 16
1862027 0
1862029 0
1862277 16
1862366 0
1872172 0
1812032 16
1840050 0
1840051 0
1842081 16
1862113 16
1862115 0
1862116 16
1862128 16
1862320 16
1876445 16
1876550 16
1791055 0
1848067 16
1862268 0
1875026 16
1876502 16
1835059 0
1876304 16
1876602 16
1876605 16
1782096 0
1829045 0
1850184 16
1850185 16
1850186 0
1850188 16
1862087 16
1867091 0
1879175 0
1876746 16
1778043 16
1850110 0
1862352 0
1864098 0
1835166 0
1848269 16
1850432 0
1862359 0
1872171 0
1788022 0
1802021 16
1813092 0
1848092 16
1848141 16
1851026 16
1862334 16
1773246 16
1776349 16
1812070 0
1812071 0
1851038 0
1862288 16
1862325 16
1864076 0
1864080 0
1876734 16
1876735 0
1876736 16
1876737 16
1876738 16
1784042 16
1812128 16
1850112 0
1850113 16
1850115 16
1850118 16
1850121 16
1850179 16
1850220 0
1864095 16
1876428 16
1876674 16
1879390 0
1879386 0
1879419 16
1879574 16
1879299 16
1879300 16
1879397 16
1879614 0
1879684 16
1879394 16
1881017 16
1879631 0
1881044 16
1879641 0
1881018 16
1879485 16
1879224 0
1879377 16
1879379 0
1879560 0
1879699 0
1879568 0
1879592 16
1879593 16
1879594 0
1879660 16
1879662 16
1879488 16
1879587 16
1879222 0
1879583 0
1879208 16
1879702 0
1879659 16
1879664 16
1879665 16
1881031 0
1879279 16
1879552 16
1879586 0
1879254 16
1881037 16
1879412 16
1879601 0
1879640 16
1879492 0
1879579 0
1879259 0
1879504 16
1879505 0
1879506 16
1879595 16
1879625 16
1879545 0
1879572 0
1879698 0
1879375 16
1879296 16
1879646 16
1881036 16
1879482 16
1879649 16
1879483 16
1879556 0
1879612 16
1879668 16
1879669 0
1881043 0
1879500 16
1879650 0
1879707 0
1879474 16
1879562 0
1879203 0
1879456 16
1879269 16
1810313 0
1833045 0
1879576 0
1881022 16
1879241 0
1879263 16
1879292 0
1879363 16
1879225 16
1879226 0
1879266 0
1879303 16
1879313 16
1879489 16
1879367 0
1879460 16
1879517 0
1879480 16
1879634 16
1879638 16
1879639 0
1881032 0
1881047 0
1879234 0
1879256 16
1879588 16
1879220 16
1879525 16
1879532 16
1879432 0
1879334 16
1879352 0
1879359 0
1879550 0
1879414 16
1879374 0
1879400 16
1879426 16
1879413 16
1879618 16
1881019 16
1881024 0
1881277 0
1881280 16
1881281 0
1881283 0
1881291 0
1881397 0
1890201 16
1897085 16
1897217 0
1897259 0
1898145 0
1898146 16
1898348 16
1898349 16
1898351 16
1904085 0
1904495 16
1904031 0
1904032 0
1904034 0
1904386 16
1922449 16
1922511 0
1923427 16
1881061 16
1881063 0
1897172 16
1898204 0
1898205 0
1904203 16
1909375 16
1915042 16
1935054 16
1935360 0
1915036 16
1915237 16
1922206 16
1922297 16
1925040 16
1881188 0
1881189 0
1881309 16
1890053 0
1890084 0
1897140 16
1898361 16
1904037 16
1904190 16
1904205 0
1904284 16
1904341 0
1904347 16
1904458 16
1915191 16
1915228 16
1909385 16
1922157 16
1922330 16
1922334 16
1922414 0
1925032 0
1935050 0
1934286 16
1935397 16
1881232 0
1881233 16
1881239 0
1890211 16
1890212 16
1897302 0
1897303 16
1897304 16
1904133 0
1909235 16
1915252 16
1922182 16
1918078 16
1925137 16
1929052 0
1935017 16
1881153 16
1893018 16
1897134 16
1897323 0
1898025 16
1898113 16
1898286 0
1904060 16
1904189 16
1904352 16
1904361 16
1909065 16
1915206 16
1904388 16
1922381 0
1925055 0
1925171 0
1925177 16
1929022 16
1929028 16
1934151 0
1934152 0
1934153 16
1934178 16
1934200 16
1934202 16
1934278 16
1881241 0
1890034 0
1890105 16
1897219 16
1897311 16
1904422 16
1918092 16
1929108 16
1935049 16
1934088 0
1936125 16
1936133 0
1890091 0
1897273 0
1897274 16
1904217 16
1904295 16
1915047 0
1915212 0
1922031 0
1922238 0
1931239 16
1934137 16
1915185 16
1922198 16
1929045 0
1929048 0
1929049 16
1929050 0
1929056 0
1935048 16
1935063 0
1936137 0
1936140 16
1934136 16
1934205 16
1881190 0
1881319 0
1881390 0
1890052 16
1890103 16
1897147 16
1898093 16
1898094 16
1904233 16
1922455 16
1925077 16
1915209 0
1922130 16
1922203 16
1925087 0
1925188 16
1935354 16
1935356 16
1935369 16
1935372 0
1935410 16
1935414 16
1935433 16
1935478 16
1935489 16
1890100 0
1897035 0
1897087 0
1897295 16
1898057 16
1898325 16
1904074 16
1904075 0
1904076 16
1904171 16
1904380 16
1909108 16
1909171 16
1915145 0
1922372 16
1922251 16
1915057 0
1922292 16
1922348 0
1922349 16
1922352 16
1923441 16
1923461 16
1929063 16
1929092 16
1935074 16
1934089 16
1934169 16
1934193 16
1934201 16
1881164 16
1881205 0
1881308 16
1881381 0
1881384 0
1881385 16
1881388 0
1890024 0
1897184 0
1897186 0
1897262 0
1898058 16
1898078 16
1909303 0
1909309 16
1909344 0
1909345 0
1915150 0
1922278 0
1922281 16
1929018 16
1931206 0
1931242 16
1934225 0
1934253 16
1934254 16
1881179 0
1881180 0
1881200 16
1890041 16
1890081 16
1890193 16
1897123 16
1897261 0
1898223 16
1904107 0
1904109 0
1898280 16
1904320 16
1922401 0
1909417 0
1909419 16
1934186 16
1934209 16
1935458 16
1890085 16
1893030 16
1897018 16
1897024 16
1897090 16
1897093 0
1897322 16
1898039 0
1903108 0
1904126 0
1904357 16
1909358 16
1909360 0
1918019 16
1929024 16
1929069 16
1936132 0
1934207 16
1934211 0
1934258 16
1934261 16
1934283 16
1935415 16
1881051 0
1881229 0
1881365 16
1890044 0
1890196 0
1890197 0
1897048 16
1897079 0
1897267 16
1909190 16
1909380 16
1909341 0
1918053 0
1931132 16
1935040 16
1935041 16
1934192 0
1935328 16
1935343 16
1935402 0
1881218 16
1881225 16
1881227 0
1881228 16
1897206 16
1897210 16
1898064 0
1898069 16
1904268 16
1904446 0
1904537 0
1911036 0
1909418 16
1915148 16
1922350 16
1935053 0
1935084 16
1935419 16
1890061 16
1898040 16
1898072 0
1898096 16
1904115 0
1904117 16
1909040 16
1909049 0
1909157 0
1911025 16
1915146 16
1922363 0
1909291 16
1925142 0
1929029 16
1929034 16
1929195 16
1931140 0
1934282 16
1881080 16
1881081 0
1881380 16
1898228 16
1904237 16
1909239 16
1909314 16
1915217 0
1918075 16
1922204 16
1922329 16
1915034 16
1915226 0
1915227 0
1922078 0
1925057 0
1925082 0
1929079 16
1929080 16
1929082 16
1935334 16
1935490 0
1881098 0
1890040 0
1890209 16
1897038 16
1897118 16
1897179 0
1897180 16
1898033 0
1898034 0
1904091 16
1904092 16
1904132 0
1904165 16
1904256 16
1904378 0
1922460 16
1923417 16
1923470 0
1925064 0
1929086 16
1925065 0
1925066 16
1929120 0
1935077 16
1938017 0
1938018 0
1938019 0
1938020 0
1881183 16
1881366 16
1881273 16
1890204 0
1897107 0
1898117 0
1898118 0
1898203 0
1904242 0
1904243 0
1904245 0
1904249 0
1904250 0
1904252 0
1904253 16
1904312 16
1909308 0
1922112 16
1931150 16
1931193 16
1931196 0
1934092 16
1934132 0
1934133 16
1934135 0
1881151 16
1881152 16
1881187 0
1881245 0
1890190 0
1897052 0
1897053 0
1897054 0
1897057 0
1897058 16
1897067 0
1898111 0
1904061 16
1904084 16
1904187 16
1904216 0
1904219 0
1904220 0
1904368 16
1915236 0
1925054 16
1935060 16
1934224 0
1881124 0
1881268 16
1881269 0
1890089 16
1898053 16
1898190 0
1898192 0
1904266 16
1904340 16
1918099 16
1922018 0
1918080 16
1923415 16
1922358 16
1925181 16
1929042 0
1934212 16
1881195 16
1881197 16
1881243 0
1881247 16
1881378 16
1897050 0
1897080 16
1897099 0
1897101 16
1904363 16
1909039 16
1909047 16
1911032 0
1922447 0
1922458 16
1909354 16
1922354 0
1929207 0
1931216 16
1934160 16
1934161 16
1935332 0
1935333 0
1935340 0
1935364 16
1935371 0
1935408 16
1881127 0
1890144 0
1893050 0
1893051 0
1897097 16
1897098 0
1897288 0
1898202 16
1898250 16
1898296 16
1898305 0
1904280 16
1909027 16
1909317 0
1909320 16
1915045 16
1915251 16
1929104 0
1929216 16
1929234 16
1935020 0
1935031 0
1934119 16
1935413 0
1935417 16
1935449 0
1935452 0
1935471 16
1881058 0
1881059 16
1881060 16
1881305 16
1881338 16
1890120 0
1890129 0
1890130 16
1890133 0
1890189 16
1897121 16
1897124 0
1897153 0
1898055 16
1898194 0
1904407 0
1904519 0
1922187 0
1922338 16
1925115 16
1925122 16
1929043 16
1929055 16
1929057 0
1929059 0
1929105 16
1929175 0
1929178 0
1929203 16
1935035 16
1881359 16
1890115 0
1890116 16
1893032 16
1897139 16
1898182 0
1898187 16
1898285 16
1898283 16
1904322 16
1909211 0
1909230 16
1915050 16
1915112 0
1915193 0
1881343 16
1897155 0
1904394 16
1922070 0
1922071 16
1922072 0
1922205 16
1923418 16
1929038 0
1929112 16
1929133 0
1935043 16
1934083 0
1934090 0
1934094 0
1934096 0
1934097 0
1934120 16
1881100 0
1881130 16
1881134 16
1881174 0
1881178 16
1881322 16
1881327 0
1881330 16
1890138 16
1890143 0
1904194 16
1904204 16
1909159 16
1911029 0
1911030 0
1911066 16
1929023 16
1929033 16
1929233 16
1934263 16
1934272 0
1882194 0
1886065 0
1889050 16
1900772 16
1900955 16
1908025 16
1908105 16
1908362 16
1908489 0
1913239 0
1913241 0
1913242 0
1919039 16
1886056 16
1889022 16
1889071 0
1889106 16
1889235 0
1900126 0
1900180 16
1900183 16
1900210 16
1908101 16
1908186 16
1921508 0
1926046 16
1882138 0
1882220 16
1887027 16
1896092 16
1900040 0
1900041 0
1900202 16
1900902 16
1908188 16
1908417 16
1908440 0
1908443 16
1908445 16
1908446 0
1908493 16
1913084 16
1913188 16
1913214 16
1919056 0
1919100 0
1882230 16
1886082 16
1889076 16
1889077 0
1896244 16
1900714 16
1908364 16
1908045 16
1913097 0
1913098 16
1913099 0
1913288 0
1913291 0
1913292 0
1913373 0
1913374 16
1923199 16
1882176 0
1896131 0
1900082 16
1900791 0
1900806 0
1900865 16
1900928 0
1908350 0
1908352 0
1908501 0
1908543 0
1919062 16
1886041 16
1900738 0
1908109 16
1913063 16
1913161 16
1919061 0
1926057 16
1926264 16
1882111 16
1886097 16
1889183 0
1896128 0
1896234 16
1900096 16
1900929 16
1913343 16
1913348 16
1921524 16
1886021 16
1889152 16
1900075 16
1908028 16
1908411 0
1923248 16
1926126 0
1889141 0
1889226 16
1896226 0
1900055 16
1900241 0
1900721 16
1900752 16
1900844 16
1913260 0
1919066 0
1885017 16
1886051 16
1887049 16
1889195 16
1896030 16
1896060 0
1896079 0
1900042 16
1900665 0
1900666 0
1900690 0
1900828 16
1900981 0
1908464 0
1889255 16
1896242 16
1900672 0
1908053 16
1913064 0
1913065 0
1913066 0
1913067 16
1913068 0
1913091 16
1923348 16
1926082 0
1926102 0
1889048 0
1889177 16
1908333 0
1913354 16
1926087 0
1923060 16
1882239 16
1886105 16
1889044 0
1889188 16
1896058 0
1900056 16
1900191 16
1900192 16
1900641 16
1913222 0
1913229 0
1913254 0
1913379 0
1913381 0
1889093 16
1896125 16
1900020 16
1923407 16
1921519 16
1926243 0
1882168 16
1889115 16
1889202 0
1900186 16
1900606 0
1900737 16
1900875 0
1908398 16
1908404 16
1913045 16
1913046 16
1913061 16
1882147 16
1896207 0
1896211 0
1896212 0
1900283 0
1913021 0
1913115 16
1923055 16
1923328 0
1926113 16
1926115 16
1889254 0
1896099 0
1900093 0
1900095 0
1908393 0
1923018 16
1923244 16
1882048 0
1882049 0
1882050 0
1886100 16
1889123 16
1900099 16
1900699 16
1900801 16
1900802 16
1900831 16
1908077 0
1908383 0
1908384 0
1919049 16
1886084 16
1886101 16
1889121 0
1889122 0
1889190 0
1889196 0
1896107 16
1896129 16
1908448 16
1913129 16
1913206 16
1923063 16
1882128 16
1882242 16
1886030 16
1900203 0
1908179 16
1908418 16
1908551 0
1913118 16
1913247 0
1926165 16
1926206 0
1926212 0
1926215 0
1926216 0
1882097 16
1882119 16
1889046 0
1889061 0
1900190 16
1900731 16
1900734 16
1908431 0
1908451 16
1908452 0
1908454 16
1908459 0
1913055 0
1913175 0
1913178 16
1886027 16
1887024 0
1887047 0
1889045 0
1889130 16
1889132 16
1900631 16
1900920 0
1908507 16
1923251 16
1923304 16
1923326 16
1926205 16
1926231 16
1926241 16
1882067 0
1882070 0
1882071 0
1882072 0
1882074 16
1882075 16
1882076 0
1882077 0
1900130 16
1900131 16
1900303 16
1908533 0
1908534 0
1908558 16
1923032 16
1923082 0
1923259 16
1921523 16
1926154 16
1896037 0
1896141 0
1896142 16
1896190 0
1896195 0
1896197 0
1896198 0
1896201 0
1896202 0
1896203 0
1896204 0
1896205 0
1896237 16
1896250 0
1900686 16
1900687 0
1900739 16
1908022 0
1882240 0
1882243 0
1882247 0
1882248 16
1889113 0
1889158 16
1889159 0
1889237 0
1900103 0
1900339 16
1900730 16
1900813 16
1908518 16
1913018 0
1913123 16
1882079 16
1882241 0
1889229 0
1889231 16
1900091 16
1900888 16
1900972 0
1900992 0
1926078 16
1931019 16
1889127 16
1889155 16
1896035 16
1900579 0
1900620 16
1908531 0
1923295 0
1926177 0
1926233 16
1896160 16
1896161 0
1896162 0
1896230 0
1900147 16
1900222 16
1900624 16
1908020 16
1908344 0
1908382 16
1908274 16
1913033 0
1913035 0
1913036 0
1913142 0
1913331 16
1889055 16
1889104 16
1889205 16
1896213 16
1900243 0
1900780 16
1900940 0
1908367 16
1913103 0
1913104 16
1913174 0
1913183 16
1919042 16
1889253 16
1900066 16
1900116 0
1900282 16
1908511 0
1900662 16
1913127 0
1913131 16
1913133 0
1913135 0
1913137 0
1913138 0
1913139 0
1913140 0
1913145 0
1913146 16
1913148 16
1889146 16
1900054 0
1908039 0
1908453 0
1908245 16
1908264 16
1913110 16
1913281 16
1919105 16
1923257 0
1931050 16
1896090 0
1896181 16
1900856 16
1900932 0
1908318 16
1919068 16
1923133 16
1923249 16
1921507 16
1886057 0
1889166 0
1889210 16
1889211 16
1896049 16
1896100 0
1896240 16
1900117 16
1908430 16
1913176 0
1913191 0
1913363 0
1882087 0
1882143 0
1882153 0
1889258 16
1900113 16
1900124 16
1900135 0
1900136 16
1900884 0
1900885 0
1908390 0
1913121 16
1896072 16
1900196 0
1900749 0
1923065 16
1923288 16
1931066 16
1886107 16
1886115 16
1886119 16
1886123 0
1886126 0
1900340 16
1900785 16
1900832 16
1900871 16
1908049 16
1889264 16
1896075 0
1896245 16
1900840 16
1908233 16
1908341 16
1908358 16
1913384 0
1923034 0
1923040 16
1923050 16
1923059 16
1923101 0
1923139 16
1887034 0
1887035 0
1887037 0
1889241 16
1900774 16
1900904 16
1908438 0
1913350 16
1919017 16
1923313 16
1882116 0
1885025 0
1886135 16
1886136 16
1889227 0
1908471 16
1931119 16
1931120 16
1931123 16
1931124 16
1931128 16
1882169 16
1882170 0
1882171 16
1886035 0
1886130 16
1886131 0
1886132 16
1896059 16
1908424 0
1913090 16
1913156 16
1913257 0
1913268 16
1913317 0
1923081 16
1923083 16
1923149 0
1923151 0
1896093 0
1896109 0
1896111 16
1896175 0
1900656 16
1900931 16
1923119 0
1923231 16
1882216 16
1886019 16
1889025 16
1900658 0
1900660 0
1900720 16
1900748 16
1900889 0
1900891 0
1900892 0
1900894 0
1900895 0
1900897 0
1900898 0
1913070 16
1913352 16
1913402 16
1923215 16
1923275 16
1886086 16
1887045 16
1896021 16
1896045 0
1896164 16
1900723 16
1900837 16
1908517 16
1913273 16
1885030 0
1885032 0
1885033 0
1885034 0
1900120 16
1900214 16
1900216 16
1900609 16
1913087 0
1921471 16
1926158 16
1926173 16
1926174 0
1926175 0
1926188 16
1926189 16
1926198 16
1886063 0
1889036 16
1889165 16
1889221 0
1889223 0
1896126 16
1896225 0
1900200 16
1913073 0
1913313 16
1882129 0
1889078 0
1889079 0
1889081 16
1889082 0
1889083 0
1896209 0
1896210 0
1900175 0
1900760 0
1908132 16
1908520 0
1913420 16
1923116 16
1882112 0
1882135 0
1882156 16
1886074 16
1889070 0
1889090 16
1889192 16
1889200 16
1889209 16
1896034 16
1900746 16
1900747 16
1908351 0
1896167 16
1900228 16
1900951 16
1908041 16
1882092 0
1882094 0
1882146 16
1886026 16
1886054 0
1886055 16
1887021 16
1889236 16
1889272 16
1900942 16
1908074 16
1908495 16
1919102 16
1889120 16
1900050 16
1908098 16
1908346 0
1908437 16
1913102 16
1923038 16
1923333 16
1896186 0
1896246 16
1900304 16
1900610 0
1908122 16
1908412 0
1913048 16
1913376 0
1921516 0
1882108 0
1889097 0
1896066 0
1896248 0
1896251 0
1900664 0
1900939 16
1908467 16
1913017 16
1926071 0
1926120 16
1926265 16
1896025 0
1896067 16
1896068 16
1896254 16
1900614 16
1900615 0
1900617 16
1913054 0
1913072 0
1913147 16
1913164 0
1913166 0
1913168 0
1913169 0
1913171 16
1923155 16
1921470 16
1921495 0
1882187 16
1889057 0
1889110 0
1896077 16
1896087 0
1900794 0
1900797 16
1900862 0
1908265 16
1913429 16
1926116 0
1882125 0
1889266 16
1896139 0
1900085 16
1908042 16
1908238 0
1913041 16
1913081 16
1913157 0
1913416 0
1921498 16
1921502 0
1921503 0
1921505 0
1921506 0
1908380 16
1913303 0
1923346 16
1926017 0
1926029 0
1926031 0
1926148 16
1931073 16
1931082 0
1931084 0
1882163 0
1896241 16
1908371 16
1908372 0
1908373 0
1913295 16
1926122 16
1926153 16
1889029 0
1889030 16
1896043 0
1896044 0
1900031 16
1908095 16
1908100 16
1908413 16
1913093 0
1913187 16
1913203 0
1926107 0
1926258 0
1882102 16
1882107 16
1886028 16
1889032 0
1889042 16
1889043 0
1889246 0
1896062 16
1896064 16
1896259 16
1900671 16
1900934 16
1900962 0
1908370 16
1913405 16
1913410 0
1896018 16
1900133 16
1900741 16
1908071 0
1908503 0
1926033 16
1931101 16
1931103 16
1889028 16
